,text,label
237,Mình mới mua thấy tiện là có thể sạc pin để cầm đi được sử dụng.Nhưng vắt đau lắm thay cái cao su của media hoặc unimon thì đỡ đau hơn.  Nhưng không tự động thả ra phải nhấn nút cứ hút vào liên tục thôi. Lâu lâu sử dụng thì được.,1
238,Giày bao êm bao đẹp mình rất thích chắc sẽ ủng hộ shop dài dài  Chất lượng sản phẩm tuyệt vời Rất đáng tiền,0
239,ủa chứ bán kính mà không có phụ kiện đi kèm vậy shop,1
240,Trà thơm uống ngon nhưng tiếc là loại hoa dâm bụt chỉ có 20gói/hộp,0
241,"Đây là hành động mang tính chất biểu diễn chứ không phải như nhân vật trong clip nói , cần nghiêm khắc với những kiểu đùa như thế này .",0
242,Hàng nguyên seal ngon bổ rẻ chỉ có điều vận chuyển lâu quá!,0
243,ko biet có ảnh huong sức khoe gia đình k,1
244,Ko hợp khẳu vị cho lắm Thời gian giao hàng rất nhanh,0
245,Giày xinhhh 😗😗😗.Vì lí do kĩ thuật nên được tặng thêm một đôi nữa  thích ghê 😍😍😍😍,0
246,K nhu mong muon k co qua tang ma viet la co .that vong,0
247,Date mới. Giao hàng rất nhanh. Shop phục vụ rất tốt Rất đáng tiền,0
248, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.máy tuy nhỏ nhưng có võ ạđộ bền thì em chưa dám nói. Nhưng nếu có 10 sao em cũng vote ạ.rất cảm ơn shop,0
249,Chất liệu cặp ưng ý và dày dặn kết cấu chắc chắn màu đúng hình quảng cáo. Thời gian giao hàng rất nhanh. Nói chung rất tốt. ,0
250, Chất lượng sản phẩm tuyệt  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt,0
251,Vở rất đẹp.,0
252,Khác so với hình mẫu,1
253, Chất lượng sản phẩm tuyệt vời. Ốp rất là ưng ý 😘😘,0
254,Chất lượng tốt đóng gói đẹp nếu giảm độ mặn chút xíu sẽ ăn được nhiều hơn.,0
255,Quat  be  giu trả rát mat thoi gian  kg co thoi gian Rất không đáng tiền,1
256,Sim mất 1 tháng sai lầm khi mua Chất lượng sản phẩm rất kém,1
257,sản phẩm loa bass 20cm nhận  mà đã bị hư lỗi không hoạt động.. buồn vậy!,1
258,Rất yếu. Ko dùng được ,1
259,giày tốt mang êm; cho sao ít vì chọn giao hàng trong ngày mà tận 3 ngày kể từ ngày order mới nhận được,1
260,Shop giao thiếu dụng cụ lấy mụn cho e mất rồi,0
261,Hag tam dc .Hag bi lem keo nhieu wa .Mjnh co luu y shop nho kt truoc .Ma nhan hag kt thay lem keo rat nhieu.Lan sau shop luu y chat luong de kh hag yen tam,0
262,Tôi nhận được 2 hũ 1 hũ còn nguyên tem 1 hũ tem chống hàng giả bị rách sản phẩm đã bị mở ra trước đó và dán keo lại dấu keo đen nham nhở trên sản phẩm. Rất không hài lòng về cách,1
263,Dập có trợ lực xài tốt. Tuy giá có hơi cao tí. Sp đúng như mô tả. Shop nhiệt tình giao đúng mẫu. ,0
264, Chất lượng sản phẩm tuyệt vời sẽ ủng hộ..,0
265,Giao sai hàng cho khách ,1
266,Sp tạm dùng được ,0
267,Sản phẩm cực kém chất lượng. Cường lực để xước hết. Dán vào nhìn cái máy không khác gì đồ bỏ.,1
268,Giày đẹp vải tốt rất đáng tiền 💚,0
269, Chất lượng sản phẩm rất kém Rất không đáng tiền. Dùng bị nên nốt đỏ tốt nhất không nên mua,1
270,Ghế chắc chắn,0
271, Ưng ý ❤ sẽ ủng hộ nhiều đơn hàng nữa ạ  Đóng gói sản phẩm rất đẹp và chắc chắn,0
272, Đóng gói sản phẩm rất đẹp và chắc chắn. Mình chưa dùng nên chưa rõ chất lượng nhưng hy vọng sẽ tốt. Thanks shop,0
273,ừ thì là mà quá tuyệt vời..... Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,0
274,Đồ đẹp nhưng shop gửi hàng chậm quá hichic dù sao vẫn cho shop 5 sao. Lần sau shop nên gói hàng ki hơn tý nữa ạ,0
275, Chất lượng sản phẩm ok.💕,0
276, Đóng gói sản phẩm rất đẹp và chắc chắn gjầy mang rất êm giao hàng rất nhanh,0
277,Hài lòng.  thời gian giao hành nhanh .,0
278,Chất  Chất lượng sản phẩm tuyệt vời. Đc shop tặng thêm gói trà đào xinh xinh 😘. Sẽ ủng hộ shop nhiều hơn ,0
279,Hàng đẹp :)).Siêu xinh xắn ,0
280, Chất lượng sản phẩm rất kém đồng hồ hết pinshop phục vụ kémib k trả lời.mn nên cân nhắc trc kbi mua,1
281,Đẹp xuất sắc nè,0
282, Chất lượng sản phẩm tuyệtvời nhung con hoi dau,0
283,Mùi thơm dễ chịu Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,0
284,Giày đẹpchuẩn size! ❤️,0
285,Good. Tôi hài lòng với sản phẩm của shop Chất lượng sản phẩm tuyệt vời,0
286,Thời gian giao hàng rất chậm giao sai mã màu. ,1
287,Mình mua bộ giường hơi kèm bơm điện nhưng chỉ nhận được giường hơi thôi phải tự mua cái bơm điện để dùng. Lần đầu tiên mua hàng Tiki mà mình thấy không hài lòng nhất. Lần sau sẽ không mua của nhà cung cấp này nữa,1
288, Đóng gói sản phẩm rất đẹp và chắc chắn.Chất lượng phù hợp với giá cả.Nói chung là giòn ngon.,0
289,Mua giày nưc gửi giày nam đến chịu,1
290,Giày y hình êm chân giá tốt. Cám ơn shop☺,0
291, Mình nhấn hủy đơn hàng vì lí do cá nhân nhưng shop k chấp nhận yêu cầu và vẫn tiến hành gửi. Đồng hồ thì bị tróc sơn 1 mắt chốt nhìn rất là lộ. Rất k hài lòng về thái độ phục vụ của shop,1
292,"""trình duyệt web EDGE của win 10 bị lỗi không xem được các clip trên các báo mạng mặc dù đã vào settings, view advanded setting, bật adobe flashplayer nhưng vẫn không xem được. phải chuyển sang chế độ duyệt open with internet Explorer hoặc xem bằng chrome.""",1
293,Mẻ này ngon ghê. Khô vừa và cay íttrẻ con nhà mình thích ăn lắm. Nếu ít ngọt hơn chút thì càng tuyệt hơn. Vẫn sẽ ủng hộ Shop lâu dài.,0
294, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.moi ng ung ho shop nha,0
295,Sách rất đẹp mình rất thích ❤❤ yêu shop vì giao hàng rất nhanh😊,0
296,Mỏng. Các cạnh sắc. K nên cho bé dùng 1 mình,1
297,Dịch vụ bên Tiki vô cùng tệ tôi mua 2 bình giữ nhiệt màu đen cùng với Milo 1 đơn hàng của tôi mà tách làm 3 lần giao đặt hàng từ ngày 18/03 mà tới 28/03 mới nhận được hoàn chỉnh đơn hàng. Tôi nhập địa chỉ ở công ty mà phải đi 3 lần vô cùng phiền phức lần tách đơn hàng của tôi gửi tin nhắn xin lỗi và thông báo mà chẳng ghi ngày nào sẽ giao hàng.,1
298,mua nhầm chats với shop không thấy trả lời Shop phục vụ rất kém,1
299,Nếu ai đang có cơ hội du lịch ở Hàn Quốc thì nên mua còn nếu muốn tìm hiểu về văn hóa con người Hàn Quốc thì nên tìm cuốn khác. Ngoài việc hướng dẫn các địa điểm du lịch và cách đi chơi thì quyển sách này không có nội dung gì khác nên chỉ dành cho người đi du lịch thôi.Sách có in màu hình đẹp.,1
300,"- Kem ban đêm: thấm mịn da.- Kem ban ngày gây dị ứng, ngứa.- sane phâm ko làm trắng chỉ làm đều màu da",1
301,Giay rot hot ,0
302,Hàng đẹp.shop phục vụ tốt.thanks you shop,0
303,Thái độ wá tệ ngta mua của mình đem đến LN cho mình mà cái thái độ kieu đó kg biêt nghĩ đc cái j ngươi làm KD chả ai thế đâu làm như có mình bán thôi hay sao ấy quay lại mua kg bán hả mơ đi,1
304, Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh. Đóng gói k kỹ cho lắm ,0
305,đặt trưa hqua trưa hnay có hàng làm ăn rất mau lẹ 5 sao,0
306,Dùng được mấy ngày mà nút chuột giữa đã không cuộn lên cuộn xuống được shop mất uy tín quá,1
307,Rate 5 sao giao hàng nhanh + hàng đúng với mô tả. ,0
308,Shop ơi chán quá hôm nay hí hửng rất thích đồng hồ này nhưng e chưa dùng hết cả ngày Chỉ rửa tay vói tắm thôi .Đồng hồ đã hấp hơi hết ở trong rồi 😭😭,1
309,Lúc tôi đặt hàng là 109k tại sao đến lúc giao lại lấy 125k. Phải lấy đúng giá so với lúc đặt hàng chứ. Chất lượng sp khá đc vừa tầm tiền,0
310,Sản phẩm phải bảo quản ở nhiệt độ 0-5 độ C mà gói hàng Shop gởi hôm qua GHN chiều hôm nay mới  giao hàng trong điều kiện bình thường.Mình có hỏi Giao hàng nhanh thì ngta nói k nhận giao hàng bảo quản lạnh nên mình nghĩ Shop nên tự giao hàng sẽ tốt hơn cho khách hàng,1
311,mở gói ra đã thấy vết cắt ... 👎 chất lượng thì...,1
312,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng hàng phù hợp với giá tiền,0
313,Giao ko dung hàng bao bi cũ nát. Thay doi sp ko báo trước cho khách biet,1
314,dây xài quá dở ko có độ đàn hồi. phí tiền mua bực vào người.,1
315,Đóng gói cẩn thận chất lượng ok,0
316,Size không đúng chuẩn không đúng như quảng cáo.,1
317,Đầu cắm micro usb gia công quá tệ. Không cắm vô được Galaxy A3 2016.,1
318,Bắp tay bắp chân dùng có tác dụng nhanh tiếc mỗi bụng mình rạn k dùng dc vì quá ngứa 🙄 Nói chung ok  Chất lượng sản phẩm tuyệt vời,0
319,Mình hâm mộ anh Minh Nhật từ lúc đọc những tác phẩm của anh ấy trên Trà sữa cho tâm hồn khi ấy văn phong của anh đầy tính nhân văn và cảm xúc. Nhưng khi mua quyển Nơi những cơn gió dừng chân này thì mình vô củng thất vọng. Cốt truyện lộn xộn truyện này liên kết truyện kia bằng cách thay đổi nhân vật khiến truyện phức tâp rối bù cả lên. Nội dung cũng không thực sự đặc sắc đa số chỉ xoay quanh công việc và chuyện tình tan vỡ của nhân vật..Điểm cộng duy nhất của tác là bìa được thiết kế đơn giản và rất trang nhã với tông màu hồng.,1
320,"Đóng gói tốt, hàng đẹp và chất lượng.",0
321, Chất lượng sản phẩm rất kém ..quá yếu chỉ sôi ụt ụt ..trứng còn ko chín..quá sai lầm,1
322,Hàng giao không đúng như hình ảnh nhãn mác đè lên nhau,1
323,Hàg tốt. Giá tốt 👌🏻,0
324,Bánh dẻo ngon vô cùng!!Giá cả rẻ so với chát lượng mn nên ăn thử nhé!!! Sẽ ủng hộ !  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,0
325,để lâu k dùng sẽ bị sét phần miệng và thân của bình nhưng 1 ít thôivề giữ lạnh hoặc nóng thì chỉ được khoảng 1 buổi như vậy cũng đủ.tuy nhiên về sau khi cho nước nóng vào bình thì thành bình rất nóng nóng đến nỗi muốn bỏng cả tay :((,1
326,"""Thôi quá hãi với HTC ! Lag má ơi ! Đã cọc Note 7 !""",1
327,giao hàng nhanh đóng gói cẩn thận shop nhiệt tình với khách,0
328,Shop gói hàng trong hộp rất chắc chắn k bị móp méo j (điem này m rất thích) hàng auth. M đang dùng chưa hết nhưng mua dự trữ hộp này nhân lúc còn hàng sale :)),0
329,Đáng đồng tiền Chất lượng sản phẩm tuyệt vời,0
330,Son đẹp. Giao hàng rất nhanh,0
331,Giao hàng Lâu quá khách nhắn tin k thèm trả lời ,0
332,Sản phẩm như cứt ý. Dẹp mẹ đi Chất lượng sản phẩm rất kém,1
333,tiki ơi sao sách em mua trên này lại ko có mã vậy nó chỉ in thôi ko có mã khai báo sách chính hãng,1
334, Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng hơi lâu một chút nhưng cho chất lượng sp 5 sao,0
335,Hàng y hình giày hơi cứng xíu. Đóng gói chắc chắn,0
336, Chất lượng sản phẩm rất kém. Hàng rất tệ tôi rất muốn trả hàng. Shopee có thể giúp ko?,1
337,Mình rất thích nhà sách vì các đầu sách đều có chọn lọc cho bé và rất hấp dẫn mình không mất nhiều thời gian để tìm và đánh giá. Nhà sách đóng gói rất đẹp chất lượng sách râtd tốt. Giao hàng nhanh. Mong nhà sách tiếp tục phát triển và chọn lựa những đầu sách hay cho trẻ.,0
338, Đóng gói sản phẩm rất đẹp và chắc chắn lần nào mua hàng của shop cũng được tặng kèm xà bông vui ơi là vui :33,0
339,Huhu mình không thích ăn kitkat tí nào quá là ngọt ấy. Cơ mà hình như kitkat mình được cho của Nhật ăn có vẻ không ngọt như này. cái Kitkat này đặt hộ bạn nó cho 1 cái mà ngọt ăn không nổi còn to đùng chứ bé nhỏ gì đâu. :(( Mình nghĩ nếu gảim độ ngọt thì ăn cũng ok tại bánh xốp hợp phủ socola mà. :<,1
340,"Mình đọc qua vài quyển sách của Thạch cảm thấy có lẽ do mình không hợp với văn phong của Thạch hay nói đúng hơn là mình không thấm được cái """"sâu sắc"""" trong văn Thạch. Đọc quyển sách này xong mình chỉ thấy câu chuyện về người đàn bà của Thạch rất sáo rỗng 1 type nhân vật bị gán cho đủ mọi đau khổ khác nhau à không phải gọi là chuyện về những con đ* và tình yêu không bao giờ thành của họ. Hết. Cả chuyện không có tình huống đặc sắc viết văn không rõ văn kể hay tản văn chắc do mình quen đọc truyện dài. Cảm thấy hơi hụt hẫng.",1
341,Chất lượng sản phẩm tốt mà cay lắm ý mọi người mua ăn thì nhớ giảm gói sốt xuống đỡ cay nhé,0
342,Bàn phím chán  đúng là tiền nào của đấy,1
343,Lột mảng to khá dày đợi dưỡng kem cho trắng nữa thôi,0
344,ok giày tốt,0
345,Shop gui hang ko dung nhu hinh,1
346,Về sài đk 3 ngày.nước vào chết máy. ,1
347,Hàng chuẩn. Nhiệt tình phục vụ. Có thể còn gặp lại.,0
348,Bền màu,0
349, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh. Ốp khá đẹp nhưng màu hơi tối so với ảnh trên mạng.,0
350,E đặt tưởng màu đen Ai dè ra màu này :v .Y chang con nít 👶,1
351,Mình rất hài lòng với thời gian giao hàng rất nhanh chuột cầm rất đã tay đầm và chắc tay nhưng đồng thời vì chuột đầm nên hơi nặng. Do chuột còn mới nên cái nút ở chỗ ngón tay cái và nút giữa chuột khá cứng hơi khó nhấn. Kết nối với thiết bị tuyệt vời với 3 thiết bị cùng lúc. Rất đáng tiền mua,0
352,áo nhìn khác hẳn với hìnhthô quá và vải hay xù,1
353, Shop phục vụ tốt sản phẩm tốt,0
354,Thấy có đủ dung lượng sim đã đc kích hoạt trước nên k bit dc đến bao giờ sóng cũng tạm đc.,0
